0,0,0,0,0,0,0,0,0,:0:0.1970514
0,0,0,0,0,0,0,0,0,:1:0.5794298
0,0,0,0,0,0,0,0,0,:2:0.1900306
0,0,0,0,0,0,0,0,0,:3:0.08706198
0,0,0,0,0,0,0,0,0,:4:0.0902724
0,0,0,0,0,0,0,0,0,:5:0.03648086
0,0,0,0,0,0,0,0,0,:6:0.07369166
0,0,0,0,0,0,0,0,0,:7:0.1338955
0,0,0,0,0,0,0,0,0,:8:0.01871904
0,0,2,0,1,0,0,0,0,:3:0
0,2,2,1,1,0,0,0,0,:6:0
0,2,2,1,1,2,1,0,0,:7:-0.75
0,1,0,2,0,0,0,0,0,:7:0.4253948
0,1,0,2,0,0,0,1,2,:0:0
0,1,0,2,0,0,0,1,2,:2:0
0,1,0,2,0,0,0,1,2,:4:0.9980469
0,1,0,2,0,0,0,1,2,:5:0
0,1,0,2,0,0,0,1,2,:6:0
0,1,1,2,2,0,0,1,2,:0:0.5
0,1,1,2,2,0,0,1,2,:5:-0.5
0,1,1,2,2,0,0,1,2,:6:-0.75
0,2,0,0,1,0,0,0,0,:0:0
0,2,0,0,1,0,0,0,0,:2:0.2425
0,2,0,0,1,0,0,0,0,:3:0
0,2,0,0,1,0,0,0,0,:5:0
0,2,0,0,1,0,0,0,0,:6:0
0,2,0,0,1,0,0,0,0,:7:0
0,2,0,0,1,0,0,0,0,:8:0
0,2,2,1,1,0,0,0,0,:7:0
0,2,2,1,1,0,0,1,2,:0:0
0,2,2,1,1,0,0,1,2,:5:-0.5
0,2,2,1,1,0,0,1,2,:6:0
0,0,0,1,0,0,2,0,0,:2:0
0,0,1,1,0,0,2,0,2,:0:0
0,0,1,1,0,0,2,0,2,:1:-0.5
0,0,1,1,0,0,2,0,2,:4:0
0,0,1,1,0,0,2,0,2,:5:0
0,0,1,1,0,0,2,0,2,:7:0
2,0,0,1,0,0,0,0,0,:1:0.005
2,0,0,1,0,0,0,0,0,:2:0
2,0,0,1,0,0,0,0,0,:4:0
2,0,0,1,0,0,0,0,0,:5:0
2,0,0,1,0,0,0,0,0,:6:0.08000001
2,0,0,1,0,0,0,0,0,:7:0
2,0,0,1,0,0,0,0,0,:8:0
2,0,0,1,2,0,1,0,0,:1:0
2,0,0,1,2,0,1,0,0,:2:0
2,0,0,1,2,0,1,0,0,:5:-0.5
2,0,0,1,2,0,1,0,0,:7:0
2,0,0,1,2,0,1,0,0,:8:0
2,2,0,1,2,0,1,1,0,:2:0
2,2,0,1,2,0,1,1,0,:5:-0.875
2,2,0,1,2,0,1,1,0,:8:0
0,1,0,0,2,0,0,0,0,:0:0.7753549
0,1,0,0,2,0,0,0,0,:2:0.1568662
0,1,0,0,2,0,0,0,0,:3:0.1925
0,1,0,0,2,0,0,0,0,:5:0.03
0,1,0,0,2,0,0,0,0,:6:0.135
0,1,0,0,2,0,0,0,0,:7:0
0,1,0,0,2,0,0,0,0,:8:0
0,1,1,0,2,0,2,0,0,:0:0.875
0,1,1,0,2,0,2,0,0,:3:0
0,1,1,0,2,0,2,0,0,:5:0
0,1,1,0,2,0,2,0,0,:7:0
0,1,1,0,2,0,2,0,0,:8:0
0,1,1,2,2,0,2,1,0,:0:0.5
0,1,1,2,2,0,2,1,0,:5:0
0,1,1,2,2,0,2,1,0,:8:-0.5
0,0,0,0,0,0,0,1,2,:5:0
0,0,0,0,0,1,2,1,2,:0:0
0,0,0,0,0,1,2,1,2,:1:0
0,0,0,0,0,1,2,1,2,:2:0
0,0,0,0,0,1,2,1,2,:3:0
0,0,0,0,0,1,2,1,2,:4:0
0,1,0,2,0,1,2,1,2,:0:0
0,1,0,2,0,1,2,1,2,:2:0
0,1,0,2,0,1,2,1,2,:4:0.5
1,1,0,2,2,1,2,1,2,:2:0
0,0,0,0,0,2,0,1,0,:0:0
0,0,0,0,0,2,0,1,0,:1:0.4375
0,0,0,0,0,2,0,1,0,:2:0
0,0,0,0,0,2,0,1,0,:3:0
0,0,0,0,0,2,0,1,0,:4:0
0,0,0,0,0,2,0,1,0,:6:0
0,0,0,0,0,2,0,1,0,:8:0
0,0,1,0,0,2,2,1,0,:8:0
0,0,1,0,2,2,2,1,1,:0:0
0,0,1,0,2,2,2,1,1,:1:-0.5
0,0,1,0,2,2,2,1,1,:3:0
1,2,0,0,0,0,0,0,0,:2:0
1,2,0,0,0,0,0,0,0,:3:0
1,2,0,0,0,0,0,0,0,:4:0.01
1,2,0,0,0,0,0,0,0,:5:0
1,2,0,0,0,0,0,0,0,:6:0
1,2,0,0,0,0,0,0,0,:7:0
1,2,0,0,0,0,0,0,0,:8:0
1,2,0,0,0,0,0,1,2,:2:0
1,2,0,0,0,0,0,1,2,:3:0
1,2,0,0,0,0,0,1,2,:4:0
1,2,0,0,0,0,0,1,2,:5:0
1,2,0,0,0,0,0,1,2,:6:0
1,2,0,1,0,2,0,1,2,:4:0
1,2,0,1,1,2,2,1,2,:2:0
0,1,0,0,0,0,2,0,0,:0:0.1742956
0,1,0,0,0,0,2,0,0,:2:0.1821875
0,1,0,0,0,0,2,0,0,:3:0.1468757
0,1,0,0,0,0,2,0,0,:4:0.03490235
0,1,0,0,0,0,2,0,0,:5:0.165625
0,1,0,0,0,0,2,0,0,:7:0.1996094
0,1,0,0,0,0,2,0,0,:8:0.169375
0,1,0,0,0,2,2,1,0,:0:0
0,1,0,0,0,2,2,1,0,:2:0
0,1,0,0,0,2,2,1,0,:3:0
0,1,0,0,0,2,2,1,0,:4:0.75
0,1,0,0,0,2,2,1,0,:8:0
2,1,0,1,0,2,2,1,0,:2:0
2,1,0,1,0,2,2,1,0,:4:0.875
2,1,0,1,0,2,2,1,0,:8:0
2,1,1,1,2,2,2,1,0,:8:0
0,0,0,0,2,1,0,0,0,:2:0
0,0,1,2,2,1,0,0,0,:0:0
0,0,1,2,2,1,0,0,0,:1:0.2
0,0,1,2,2,1,0,0,0,:6:0
0,0,1,2,2,1,0,0,0,:7:0
0,0,1,2,2,1,0,0,0,:8:0
0,1,1,2,2,1,0,0,2,:0:0.75
0,1,1,2,2,1,0,0,2,:6:-0.5
0,1,1,2,2,1,0,0,2,:7:0
0,1,1,2,2,1,1,2,2,:0:0
0,0,0,0,1,0,0,0,2,:0:0
0,0,0,0,1,0,0,0,2,:1:0
0,0,0,0,1,0,0,0,2,:2:0
0,0,0,0,1,0,0,0,2,:3:0
0,0,0,0,1,0,0,0,2,:5:0.16
0,0,0,0,1,0,0,0,2,:6:0
0,0,0,0,1,0,0,0,2,:7:0.2975
0,0,0,1,1,2,0,0,2,:0:0
0,0,0,1,1,2,0,0,2,:1:-0.5
0,0,0,1,1,2,0,0,2,:2:0
0,0,0,1,1,2,0,0,2,:6:0
0,0,0,1,1,2,0,0,2,:7:0
0,0,1,1,1,2,0,2,2,:0:-0.5
2,0,0,0,1,0,0,0,0,:1:0
2,0,0,0,1,0,0,0,0,:2:0
2,0,0,0,1,0,0,0,0,:3:0
2,0,0,0,1,0,0,0,0,:5:0
2,0,0,0,1,0,0,0,0,:6:0.3
2,0,0,0,1,0,0,0,0,:7:0
2,0,0,0,1,0,0,0,0,:8:0
2,0,1,0,1,0,0,0,2,:7:0
2,2,1,0,1,0,0,1,2,:6:0.96875
0,0,0,1,0,0,0,2,0,:5:0
0,0,2,1,0,1,0,2,0,:8:0
2,0,2,1,0,1,0,2,1,:1:0
2,0,2,1,0,1,0,2,1,:4:0
2,0,2,1,0,1,0,2,1,:6:0
2,1,2,1,0,1,2,2,1,:4:0
0,0,0,0,1,2,0,0,0,:0:0
0,0,0,0,1,2,0,0,0,:1:0
0,0,0,0,1,2,0,0,0,:2:0.275
0,0,0,0,1,2,0,0,0,:3:0
0,0,0,0,1,2,0,0,0,:6:0
0,0,0,0,1,2,0,0,0,:7:0
0,0,0,0,1,2,0,0,0,:8:0
0,0,0,0,1,2,0,1,2,:0:0
0,0,0,0,1,2,0,1,2,:1:0.5
0,0,0,0,1,2,0,1,2,:2:0
0,0,0,0,1,2,0,1,2,:3:0
0,0,0,0,1,2,0,1,2,:6:-0.5
2,0,0,1,1,2,0,1,2,:2:0
2,0,1,1,1,2,2,1,2,:1:0
0,0,0,1,0,0,0,2,0,:4:0
0,0,0,1,1,0,0,2,2,:0:0
1,0,2,1,1,0,0,2,2,:1:-0.5
1,0,2,1,1,0,0,2,2,:5:0.5
1,0,2,1,1,0,0,2,2,:6:0
0,1,0,0,0,0,0,2,0,:0:0.38
0,1,0,0,0,0,0,2,0,:2:0.6614414
0,1,0,0,0,0,0,2,0,:3:0.14
0,1,0,0,0,0,0,2,0,:4:0.07250001
0,1,0,0,0,0,0,2,0,:5:0.04
0,1,0,0,0,0,0,2,0,:6:0.18
0,1,0,0,0,0,0,2,0,:8:0.1
1,1,0,0,2,0,0,2,0,:2:0.5
1,1,0,0,2,0,0,2,0,:3:0
1,1,0,0,2,0,0,2,0,:5:0
1,1,0,0,2,0,0,2,0,:6:0.5628906
1,1,0,0,2,0,0,2,0,:8:0
1,1,2,0,2,0,1,2,0,:8:0
1,1,2,0,2,2,1,2,1,:3:0
0,0,0,0,2,0,1,0,0,:2:0
2,0,1,0,2,0,1,0,0,:8:0
2,0,1,0,2,0,1,2,1,:3:-0.5
0,0,1,0,0,0,2,0,0,:0:0.0025
0,0,1,0,0,0,2,0,0,:1:0
0,0,1,0,0,0,2,0,0,:3:0
0,0,1,0,0,0,2,0,0,:4:0
0,0,1,0,0,0,2,0,0,:5:0
0,0,1,0,0,0,2,0,0,:7:0
0,0,1,0,0,0,2,0,0,:8:0
0,0,1,2,0,1,2,0,0,:0:0
0,0,1,2,0,1,2,0,0,:1:0
0,0,1,2,0,1,2,0,0,:4:0
0,0,1,2,0,1,2,0,0,:7:-0.5
0,0,1,2,0,1,2,0,0,:8:0
1,0,0,0,0,0,0,2,0,:6:0
1,0,2,0,0,0,1,2,0,:1:0
1,0,2,0,0,0,1,2,0,:3:0
1,0,2,0,0,0,1,2,0,:4:0
1,0,2,0,0,0,1,2,0,:5:0
1,0,2,0,0,0,1,2,0,:8:0
1,1,2,0,0,2,1,2,0,:4:0
1,1,2,2,1,2,1,2,0,:8:0
0,1,0,0,1,0,2,2,0,:0:0
0,1,0,0,1,0,2,2,0,:2:0
0,1,0,0,1,0,2,2,0,:3:0
0,1,0,0,1,0,2,2,0,:5:0
0,1,0,0,1,0,2,2,0,:8:0
1,1,0,2,1,0,2,2,0,:2:0.875
0,0,0,0,0,0,2,1,0,:4:0
0,0,0,2,1,0,2,1,0,:0:0
0,0,0,2,1,0,2,1,0,:1:0.75
0,0,0,2,1,0,2,1,0,:2:0
0,0,0,2,1,0,2,1,0,:5:0
0,0,0,2,1,0,2,1,0,:8:0
1,2,0,2,1,0,2,1,0,:8:0.5
0,0,0,2,0,0,1,0,0,:0:0
0,0,0,2,0,0,1,0,0,:1:0.16
0,0,0,2,0,0,1,0,0,:2:0
0,0,0,2,0,0,1,0,0,:4:0
0,0,0,2,0,0,1,0,0,:5:0.02
0,0,0,2,0,0,1,0,0,:7:0
0,0,0,2,0,0,1,0,0,:8:0
1,0,2,2,0,0,1,0,0,:1:0
1,0,2,2,0,0,1,0,0,:4:0
1,0,2,2,0,0,1,0,0,:5:0
1,0,2,2,0,0,1,0,0,:7:0
1,0,2,2,0,0,1,0,0,:8:0
1,1,2,2,0,2,1,0,0,:8:-0.5
1,1,2,2,0,2,1,2,1,:4:0
0,0,0,2,1,0,0,0,0,:6:0
2,0,0,2,1,0,1,0,0,:5:0
2,2,0,2,1,1,1,0,0,:2:0.5
0,0,0,1,0,0,0,2,0,:0:0
0,0,0,1,0,0,0,2,0,:1:0
0,0,0,1,0,0,0,2,0,:2:0
0,0,0,1,0,0,0,2,0,:6:0.08000001
0,0,0,1,0,0,0,2,0,:8:0
0,2,0,1,0,0,1,2,0,:8:-0.5
2,2,0,1,0,0,1,2,1,:2:-0.5
2,2,0,1,0,0,1,2,1,:4:0
