0,1,0,0,0,0,0,0,0,:1:0
0,1,0,0,2,0,0,1,0,:7:0
0,1,0,0,2,0,2,1,1,:8:0
2,1,0,0,2,1,2,1,1,:5:-0.897
0,0,0,0,0,0,1,0,0,:6:0
0,0,0,1,0,0,1,2,0,:3:0
0,2,1,1,0,0,1,2,0,:2:0
2,2,1,1,1,0,1,2,0,:4:0.8930001
0,0,1,0,0,0,0,0,0,:2:0
0,2,1,0,0,0,0,0,1,:8:0
1,2,1,0,0,0,0,2,1,:0:0
1,2,1,1,0,2,0,2,1,:3:0
1,2,1,1,1,2,2,2,1,:4:0
0,0,0,0,0,0,0,0,0,:0:0
0,0,0,0,0,0,0,0,0,:1:0
0,0,0,0,0,0,0,0,0,:2:0
0,0,0,0,0,0,0,0,0,:3:0
0,0,0,0,0,0,0,0,0,:4:0
0,0,0,0,0,0,0,0,0,:5:0
0,0,0,0,0,0,0,0,0,:6:0
0,0,0,0,0,0,0,0,0,:7:0
0,0,0,0,0,0,0,0,0,:8:0
0,0,2,0,0,0,0,1,1,:7:0
1,0,2,0,0,2,0,1,1,:0:0
1,0,2,0,1,2,2,1,1,:4:0.8840002
0,0,0,0,0,0,1,0,0,:6:0
1,0,2,0,0,0,1,0,0,:0:0
1,0,2,0,0,2,1,0,1,:8:0
1,2,2,0,0,2,1,1,1,:7:0.8800002
0,1,0,0,0,0,0,0,0,:1:0
0,1,1,0,0,2,0,0,0,:2:0
1,1,1,0,2,2,0,0,0,:0:0.8770003
0,0,0,0,0,0,0,1,0,:7:0
2,0,0,0,0,0,0,1,0,:1:0
2,0,0,0,0,0,0,1,0,:2:0
2,0,0,0,0,0,0,1,0,:3:0
2,0,0,0,0,0,0,1,0,:4:0
2,0,0,0,0,0,0,1,0,:5:0
2,0,0,0,0,0,0,1,0,:6:0
2,0,0,0,0,0,0,1,0,:8:0
2,0,0,0,0,0,2,1,1,:1:0
2,0,0,0,0,0,2,1,1,:2:0
2,0,0,0,0,0,2,1,1,:3:0
2,0,0,0,0,0,2,1,1,:4:0
2,0,0,0,0,0,2,1,1,:5:0
2,1,0,0,2,1,2,1,1,:1:-0.8730003
0,0,0,0,0,0,0,0,0,:0:0
0,0,0,0,0,0,0,0,0,:1:0
0,0,0,0,0,0,0,0,0,:2:0
0,0,0,0,0,0,0,0,0,:3:0
0,0,0,0,0,0,0,0,0,:4:0
0,0,0,0,0,0,0,0,0,:5:0
0,0,0,0,0,0,0,0,0,:6:0
0,0,0,0,0,0,0,0,0,:7:0
0,0,0,0,0,0,0,0,0,:8:0
0,2,0,0,0,0,0,1,1,:7:0
0,2,0,2,0,0,0,1,1,:0:0
0,2,0,2,0,0,0,1,1,:2:0
0,2,0,2,0,0,0,1,1,:4:0
0,2,0,2,0,0,0,1,1,:5:0
0,2,0,2,0,0,0,1,1,:6:0.8700004
0,0,0,0,0,0,0,0,1,:8:0
0,0,2,0,0,0,1,0,1,:6:0
2,0,2,0,0,0,1,1,1,:7:-0.8670004
0,0,0,0,0,0,1,0,0,:6:0
0,0,0,2,0,0,1,0,0,:0:0
0,0,0,2,0,0,1,0,0,:1:0
0,0,0,2,0,0,1,0,0,:2:0
0,0,0,2,0,0,1,0,0,:4:0
0,0,0,2,0,0,1,0,0,:5:0
0,0,0,2,0,0,1,0,0,:7:0
0,0,0,2,0,0,1,0,0,:8:0
0,2,1,2,0,0,1,0,1,:2:0
2,2,1,2,0,0,1,1,1,:7:0.8630005
1,0,0,0,0,0,0,0,0,:0:0
1,2,1,0,0,0,0,0,0,:2:0
1,2,1,2,0,0,0,0,1,:8:0
1,2,1,2,1,0,0,2,1,:4:0.8590005
0,0,0,0,1,0,0,0,0,:4:0
0,0,0,0,1,1,0,0,2,:5:0
2,0,0,0,1,1,0,1,2,:7:0
2,0,0,2,1,1,0,1,2,:1:0
2,0,0,2,1,1,0,1,2,:2:0
2,0,0,2,1,1,0,1,2,:6:0
2,1,2,2,1,1,1,1,2,:1:0
0,0,0,0,0,0,0,0,0,:0:0
0,0,0,0,0,0,0,0,0,:1:0
0,0,0,0,0,0,0,0,0,:2:0
0,0,0,0,0,0,0,0,0,:3:0
0,0,0,0,0,0,0,0,0,:4:0
0,0,0,0,0,0,0,0,0,:5:0
0,0,0,0,0,0,0,0,0,:6:0
0,0,0,0,0,0,0,0,0,:7:0
0,0,0,0,0,0,0,0,0,:8:0
0,1,0,0,0,0,0,2,1,:1:0
0,1,0,1,2,0,0,2,1,:3:0
0,1,2,1,2,1,0,2,1,:5:-0.8500006
0,0,0,0,0,1,0,0,0,:5:0
1,0,0,0,2,1,0,0,0,:0:0
1,0,0,2,2,1,0,0,0,:1:0
1,0,0,2,2,1,0,0,0,:2:0
1,0,0,2,2,1,0,0,0,:6:0
1,0,0,2,2,1,0,0,0,:7:0
1,0,0,2,2,1,0,0,0,:8:0
1,1,2,2,2,1,0,0,1,:1:-0.8460007
0,0,0,0,0,0,0,0,0,:0:0
0,0,0,0,0,0,0,0,0,:1:0
0,0,0,0,0,0,0,0,0,:2:0
0,0,0,0,0,0,0,0,0,:3:0
